userId,eventName,time,product
4767,register,2023-03-17 23:15:10,
4767,pageVisit,2023-03-17 23:15:20,155.0
4768,launch,2023-03-17 23:20:00,
4768,register,2023-03-17 23:20:10,
4769,launch,2023-03-17 23:25:00,
4769,register,2023-03-17 23:25:10,
4769,pageVisit,2023-03-17 23:25:20,142.0
4769,download,2023-03-17 23:25:30,142.0
4770,launch,2023-03-17 23:30:00,
4770,register,2023-03-17 23:30:10,
4770,pageVisit,2023-03-17 23:30:20,155.0
4771,launch,2023-03-17 23:35:00,
4771,register,2023-03-17 23:35:10,
4771,pageVisit,2023-03-17 23:35:20,193.0
4771,download,2023-03-17 23:35:30,193.0
4771,buy,2023-03-17 23:35:40,193.0
4772,launch,2023-03-17 23:40:00,
4772,register,2023-03-17 23:40:10,
4773,launch,2023-03-17 23:45:00,
4773,register,2023-03-17 23:45:10,
4774,launch,2023-03-17 23:50:00,
4774,register,2023-03-17 23:50:10,
4774,pageVisit,2023-03-17 23:50:20,181.0
4775,launch,2023-03-17 23:55:00,
4775,register,2023-03-17 23:55:10,
4775,pageVisit,2023-03-17 23:55:20,195.0
4776,launch,2023-03-18 00:00:00,
4777,launch,2023-03-18 00:05:00,
4777,register,2023-03-18 00:05:10,
4777,pageVisit,2023-03-18 00:05:20,122.0
4778,launch,2023-03-18 00:10:00,
4778,register,2023-03-18 00:10:10,
4779,launch,2023-03-18 00:15:00,
4779,register,2023-03-18 00:15:10,
4779,pageVisit,2023-03-18 00:15:20,140.0
4779,download,2023-03-18 00:15:30,140.0
4780,launch,2023-03-18 00:20:00,
4780,register,2023-03-18 00:20:10,
4780,pageVisit,2023-03-18 00:20:20,199.0
4781,launch,2023-03-18 00:25:00,
4781,register,2023-03-18 00:25:10,
4781,pageVisit,2023-03-18 00:25:20,180.0
4781,download,2023-03-18 00:25:30,180.0
4782,launch,2023-03-18 00:30:00,
4782,register,2023-03-18 00:30:10,
4782,pageVisit,2023-03-18 00:30:20,154.0
4782,download,2023-03-18 00:30:30,154.0
4783,launch,2023-03-18 00:35:00,
4783,register,2023-03-18 00:35:10,
4783,pageVisit,2023-03-18 00:35:20,107.0
4783,download,2023-03-18 00:35:30,107.0
4783,buy,2023-03-18 00:35:40,107.0
4784,launch,2023-03-18 00:40:00,
4784,register,2023-03-18 00:40:10,
4784,pageVisit,2023-03-18 00:40:20,128.0
4785,launch,2023-03-18 00:45:00,
4785,register,2023-03-18 00:45:10,
4786,launch,2023-03-18 00:50:00,
4786,register,2023-03-18 00:50:10,
4786,pageVisit,2023-03-18 00:50:20,115.0
4787,launch,2023-03-18 00:55:00,
4787,register,2023-03-18 00:55:10,
4787,pageVisit,2023-03-18 00:55:20,142.0
4787,download,2023-03-18 00:55:30,142.0
4788,launch,2023-03-18 01:00:00,
4788,register,2023-03-18 01:00:10,
4789,launch,2023-03-18 01:05:00,
4789,register,2023-03-18 01:05:10,
4790,launch,2023-03-18 01:10:00,
4790,register,2023-03-18 01:10:10,
4791,launch,2023-03-18 01:15:00,
4791,register,2023-03-18 01:15:10,
4791,pageVisit,2023-03-18 01:15:20,119.0
4791,download,2023-03-18 01:15:30,119.0
4792,launch,2023-03-18 01:20:00,
4792,register,2023-03-18 01:20:10,
4792,pageVisit,2023-03-18 01:20:20,118.0
4793,launch,2023-03-18 01:25:00,
4794,launch,2023-03-18 01:30:00,
4794,register,2023-03-18 01:30:10,
4794,pageVisit,2023-03-18 01:30:20,145.0
4795,launch,2023-03-18 01:35:00,
4795,register,2023-03-18 01:35:10,
4795,pageVisit,2023-03-18 01:35:20,124.0
4796,launch,2023-03-18 01:40:00,
4796,register,2023-03-18 01:40:10,
4796,pageVisit,2023-03-18 01:40:20,165.0
4797,launch,2023-03-18 01:45:00,
4798,launch,2023-03-18 01:50:00,
4799,launch,2023-03-18 01:55:00,
4799,register,2023-03-18 01:55:10,
4799,pageVisit,2023-03-18 01:55:20,178.0
4800,launch,2023-03-18 02:00:00,
4800,register,2023-03-18 02:00:10,
4800,pageVisit,2023-03-18 02:00:20,158.0
4800,download,2023-03-18 02:00:30,158.0
4801,launch,2023-03-18 02:05:00,
4801,register,2023-03-18 02:05:10,
4801,pageVisit,2023-03-18 02:05:20,139.0
4802,launch,2023-03-18 02:10:00,
4802,register,2023-03-18 02:10:10,
4802,pageVisit,2023-03-18 02:10:20,199.0
4803,launch,2023-03-18 02:15:00,
4803,register,2023-03-18 02:15:10,
4803,pageVisit,2023-03-18 02:15:20,115.0
4803,download,2023-03-18 02:15:30,115.0
4804,launch,2023-03-18 02:20:00,
4804,register,2023-03-18 02:20:10,
4804,pageVisit,2023-03-18 02:20:20,154.0
4804,download,2023-03-18 02:20:30,154.0
4805,launch,2023-03-18 02:25:00,
4806,launch,2023-03-18 02:30:00,
4806,register,2023-03-18 02:30:10,
4806,pageVisit,2023-03-18 02:30:20,160.0
4807,launch,2023-03-18 02:35:00,
4807,register,2023-03-18 02:35:10,
4808,launch,2023-03-18 02:40:00,
4808,register,2023-03-18 02:40:10,
4809,launch,2023-03-18 02:45:00,
4809,register,2023-03-18 02:45:10,
4809,pageVisit,2023-03-18 02:45:20,146.0
4809,download,2023-03-18 02:45:30,146.0
4809,buy,2023-03-18 02:45:40,146.0
4810,launch,2023-03-18 02:50:00,
4811,launch,2023-03-18 02:55:00,
4811,register,2023-03-18 02:55:10,
4812,launch,2023-03-18 03:00:00,
4812,register,2023-03-18 03:00:10,
4812,pageVisit,2023-03-18 03:00:20,198.0
4813,launch,2023-03-18 03:05:00,
4813,register,2023-03-18 03:05:10,
4813,pageVisit,2023-03-18 03:05:20,108.0
4814,launch,2023-03-18 03:10:00,
4814,register,2023-03-18 03:10:10,
4814,pageVisit,2023-03-18 03:10:20,146.0
4815,launch,2023-03-18 03:15:00,
4815,register,2023-03-18 03:15:10,
4816,launch,2023-03-18 03:20:00,
4816,register,2023-03-18 03:20:10,
4816,pageVisit,2023-03-18 03:20:20,105.0
4817,launch,2023-03-18 03:25:00,
4818,launch,2023-03-18 03:30:00,
4819,launch,2023-03-18 03:35:00,
4820,launch,2023-03-18 03:40:00,
4820,register,2023-03-18 03:40:10,
4820,pageVisit,2023-03-18 03:40:20,132.0
4821,launch,2023-03-18 03:45:00,
4821,register,2023-03-18 03:45:10,
4821,pageVisit,2023-03-18 03:45:20,142.0
4821,download,2023-03-18 03:45:30,142.0
4822,launch,2023-03-18 03:50:00,
4822,register,2023-03-18 03:50:10,
4822,pageVisit,2023-03-18 03:50:20,181.0
4822,download,2023-03-18 03:50:30,181.0
4822,buy,2023-03-18 03:50:40,181.0
4823,launch,2023-03-18 03:55:00,
4823,register,2023-03-18 03:55:10,
4824,launch,2023-03-18 04:00:00,
4824,register,2023-03-18 04:00:10,
4824,pageVisit,2023-03-18 04:00:20,100.0
4825,launch,2023-03-18 04:05:00,
4825,register,2023-03-18 04:05:10,
4825,pageVisit,2023-03-18 04:05:20,103.0
4825,download,2023-03-18 04:05:30,103.0
4826,launch,2023-03-18 04:10:00,
4826,register,2023-03-18 04:10:10,
4826,pageVisit,2023-03-18 04:10:20,105.0
4826,download,2023-03-18 04:10:30,105.0
4826,buy,2023-03-18 04:10:40,105.0
4826,update,2023-03-18 04:10:50,105.0
4827,launch,2023-03-18 04:15:00,
4827,register,2023-03-18 04:15:10,
4828,launch,2023-03-18 04:20:00,
4828,register,2023-03-18 04:20:10,
4828,pageVisit,2023-03-18 04:20:20,170.0
4828,download,2023-03-18 04:20:30,170.0
4829,launch,2023-03-18 04:25:00,
4829,register,2023-03-18 04:25:10,
4829,pageVisit,2023-03-18 04:25:20,129.0
4829,download,2023-03-18 04:25:30,129.0
4830,launch,2023-03-18 04:30:00,
4831,launch,2023-03-18 04:35:00,
4831,register,2023-03-18 04:35:10,
4831,pageVisit,2023-03-18 04:35:20,169.0
4832,launch,2023-03-18 04:40:00,
4832,register,2023-03-18 04:40:10,
4833,launch,2023-03-18 04:45:00,
4833,register,2023-03-18 04:45:10,
4834,launch,2023-03-18 04:50:00,
4834,register,2023-03-18 04:50:10,
4834,pageVisit,2023-03-18 04:50:20,118.0
4834,download,2023-03-18 04:50:30,118.0
4835,launch,2023-03-18 04:55:00,
4835,register,2023-03-18 04:55:10,
4835,pageVisit,2023-03-18 04:55:20,104.0
4835,download,2023-03-18 04:55:30,104.0
4836,launch,2023-03-18 05:00:00,
4836,register,2023-03-18 05:00:10,
4837,launch,2023-03-18 05:05:00,
4837,register,2023-03-18 05:05:10,
4837,pageVisit,2023-03-18 05:05:20,137.0
4838,launch,2023-03-18 05:10:00,
4838,register,2023-03-18 05:10:10,
4838,pageVisit,2023-03-18 05:10:20,118.0
4838,download,2023-03-18 05:10:30,118.0
4838,buy,2023-03-18 05:10:40,118.0
4839,launch,2023-03-18 05:15:00,
4839,register,2023-03-18 05:15:10,
4840,launch,2023-03-18 05:20:00,
4841,launch,2023-03-18 05:25:00,
4842,launch,2023-03-18 05:30:00,
4842,register,2023-03-18 05:30:10,
4843,launch,2023-03-18 05:35:00,
4843,register,2023-03-18 05:35:10,
4843,pageVisit,2023-03-18 05:35:20,103.0
4843,download,2023-03-18 05:35:30,103.0
4844,launch,2023-03-18 05:40:00,
4844,register,2023-03-18 05:40:10,
4844,pageVisit,2023-03-18 05:40:20,175.0
4845,launch,2023-03-18 05:45:00,
4846,launch,2023-03-18 05:50:00,
4846,register,2023-03-18 05:50:10,
4847,launch,2023-03-18 05:55:00,
4847,register,2023-03-18 05:55:10,
4848,launch,2023-03-18 06:00:00,
4848,register,2023-03-18 06:00:10,
4849,launch,2023-03-18 06:05:00,
4849,register,2023-03-18 06:05:10,
4850,launch,2023-03-18 06:10:00,
4851,launch,2023-03-18 06:15:00,
4851,register,2023-03-18 06:15:10,
4851,pageVisit,2023-03-18 06:15:20,131.0
4851,download,2023-03-18 06:15:30,131.0
4851,buy,2023-03-18 06:15:40,131.0
4851,update,2023-03-18 06:15:50,131.0
4852,launch,2023-03-18 06:20:00,
4852,register,2023-03-18 06:20:10,
4852,pageVisit,2023-03-18 06:20:20,195.0
4853,launch,2023-03-18 06:25:00,
4853,register,2023-03-18 06:25:10,
4853,pageVisit,2023-03-18 06:25:20,181.0
4854,launch,2023-03-18 06:30:00,
4854,register,2023-03-18 06:30:10,
4855,launch,2023-03-18 06:35:00,
4855,register,2023-03-18 06:35:10,
4855,pageVisit,2023-03-18 06:35:20,177.0
4856,launch,2023-03-18 06:40:00,
4856,register,2023-03-18 06:40:10,
4856,pageVisit,2023-03-18 06:40:20,133.0
4856,download,2023-03-18 06:40:30,133.0
4857,launch,2023-03-18 06:45:00,
4857,register,2023-03-18 06:45:10,
4857,pageVisit,2023-03-18 06:45:20,168.0
4858,launch,2023-03-18 06:50:00,
4858,register,2023-03-18 06:50:10,
4858,pageVisit,2023-03-18 06:50:20,184.0
4859,launch,2023-03-18 06:55:00,
4859,register,2023-03-18 06:55:10,
4860,launch,2023-03-18 07:00:00,
4860,register,2023-03-18 07:00:10,
4860,pageVisit,2023-03-18 07:00:20,197.0
4860,download,2023-03-18 07:00:30,197.0
4860,buy,2023-03-18 07:00:40,197.0
4861,launch,2023-03-18 07:05:00,
4861,register,2023-03-18 07:05:10,
4862,launch,2023-03-18 07:10:00,
4862,register,2023-03-18 07:10:10,
4863,launch,2023-03-18 07:15:00,
4863,register,2023-03-18 07:15:10,
4863,pageVisit,2023-03-18 07:15:20,188.0
4864,launch,2023-03-18 07:20:00,
4864,register,2023-03-18 07:20:10,
4864,pageVisit,2023-03-18 07:20:20,139.0
4865,launch,2023-03-18 07:25:00,
4865,register,2023-03-18 07:25:10,
4865,pageVisit,2023-03-18 07:25:20,113.0
4865,download,2023-03-18 07:25:30,113.0
4866,launch,2023-03-18 07:30:00,
4866,register,2023-03-18 07:30:10,
4867,launch,2023-03-18 07:35:00,
4868,launch,2023-03-18 07:40:00,
4868,register,2023-03-18 07:40:10,
4868,pageVisit,2023-03-18 07:40:20,117.0
4868,download,2023-03-18 07:40:30,117.0
4868,buy,2023-03-18 07:40:40,117.0
4869,launch,2023-03-18 07:45:00,
4869,register,2023-03-18 07:45:10,
4869,pageVisit,2023-03-18 07:45:20,152.0
4869,download,2023-03-18 07:45:30,152.0
4869,buy,2023-03-18 07:45:40,152.0
4870,launch,2023-03-18 07:50:00,
4871,launch,2023-03-18 07:55:00,
4871,register,2023-03-18 07:55:10,
4871,pageVisit,2023-03-18 07:55:20,101.0
4871,download,2023-03-18 07:55:30,101.0
4872,launch,2023-03-18 08:00:00,
4872,register,2023-03-18 08:00:10,
4872,pageVisit,2023-03-18 08:00:20,144.0
4873,launch,2023-03-18 08:05:00,
4873,register,2023-03-18 08:05:10,
4874,launch,2023-03-18 08:10:00,
4874,register,2023-03-18 08:10:10,
4875,launch,2023-03-18 08:15:00,
4875,register,2023-03-18 08:15:10,
4875,pageVisit,2023-03-18 08:15:20,134.0
4876,launch,2023-03-18 08:20:00,
4876,register,2023-03-18 08:20:10,
4876,pageVisit,2023-03-18 08:20:20,121.0
4876,download,2023-03-18 08:20:30,121.0
4877,launch,2023-03-18 08:25:00,
4877,register,2023-03-18 08:25:10,
4878,launch,2023-03-18 08:30:00,
4879,launch,2023-03-18 08:35:00,
4879,register,2023-03-18 08:35:10,
4880,launch,2023-03-18 08:40:00,
4881,launch,2023-03-18 08:45:00,
4881,register,2023-03-18 08:45:10,
4882,launch,2023-03-18 08:50:00,
4882,register,2023-03-18 08:50:10,
4882,pageVisit,2023-03-18 08:50:20,167.0
4883,launch,2023-03-18 08:55:00,
4883,register,2023-03-18 08:55:10,
4883,pageVisit,2023-03-18 08:55:20,168.0
4884,launch,2023-03-18 09:00:00,
4884,register,2023-03-18 09:00:10,
4885,launch,2023-03-18 09:05:00,
4885,register,2023-03-18 09:05:10,
4886,launch,2023-03-18 09:10:00,
4886,register,2023-03-18 09:10:10,
4887,launch,2023-03-18 09:15:00,
4887,register,2023-03-18 09:15:10,
4888,launch,2023-03-18 09:20:00,
4888,register,2023-03-18 09:20:10,
4888,pageVisit,2023-03-18 09:20:20,181.0
4888,download,2023-03-18 09:20:30,181.0
4889,launch,2023-03-18 09:25:00,
4890,launch,2023-03-18 09:30:00,
4890,register,2023-03-18 09:30:10,
4890,pageVisit,2023-03-18 09:30:20,171.0
4890,download,2023-03-18 09:30:30,171.0
4891,launch,2023-03-18 09:35:00,
4891,register,2023-03-18 09:35:10,
4891,pageVisit,2023-03-18 09:35:20,162.0
4892,launch,2023-03-18 09:40:00,
4892,register,2023-03-18 09:40:10,
4893,launch,2023-03-18 09:45:00,
4894,launch,2023-03-18 09:50:00,
4895,launch,2023-03-18 09:55:00,
4895,register,2023-03-18 09:55:10,
4895,pageVisit,2023-03-18 09:55:20,139.0
4895,download,2023-03-18 09:55:30,139.0
4895,buy,2023-03-18 09:55:40,139.0
4896,launch,2023-03-18 10:00:00,
4896,register,2023-03-18 10:00:10,
4896,pageVisit,2023-03-18 10:00:20,162.0
4896,download,2023-03-18 10:00:30,162.0
4897,launch,2023-03-18 10:05:00,
4897,register,2023-03-18 10:05:10,
4898,launch,2023-03-18 10:10:00,
4898,register,2023-03-18 10:10:10,
4898,pageVisit,2023-03-18 10:10:20,116.0
4899,launch,2023-03-18 10:15:00,
4899,register,2023-03-18 10:15:10,
4900,launch,2023-03-18 10:20:00,
4900,register,2023-03-18 10:20:10,
4900,pageVisit,2023-03-18 10:20:20,108.0
4901,launch,2023-03-18 10:25:00,
4901,register,2023-03-18 10:25:10,
4901,pageVisit,2023-03-18 10:25:20,121.0
4902,launch,2023-03-18 10:30:00,
4903,launch,2023-03-18 10:35:00,
4903,register,2023-03-18 10:35:10,
4904,launch,2023-03-18 10:40:00,
4905,launch,2023-03-18 10:45:00,
4905,register,2023-03-18 10:45:10,
4906,launch,2023-03-18 10:50:00,
4906,register,2023-03-18 10:50:10,
4907,launch,2023-03-18 10:55:00,
4907,register,2023-03-18 10:55:10,
4908,launch,2023-03-18 11:00:00,
4908,register,2023-03-18 11:00:10,
4909,launch,2023-03-18 11:05:00,
4909,register,2023-03-18 11:05:10,
4909,pageVisit,2023-03-18 11:05:20,124.0
4910,launch,2023-03-18 11:10:00,
4910,register,2023-03-18 11:10:10,
4911,launch,2023-03-18 11:15:00,
4911,register,2023-03-18 11:15:10,
4911,pageVisit,2023-03-18 11:15:20,135.0
4911,download,2023-03-18 11:15:30,135.0
4912,launch,2023-03-18 11:20:00,
4912,register,2023-03-18 11:20:10,
4912,pageVisit,2023-03-18 11:20:20,175.0
4912,download,2023-03-18 11:20:30,175.0
4913,launch,2023-03-18 11:25:00,
4913,register,2023-03-18 11:25:10,
4913,pageVisit,2023-03-18 11:25:20,160.0
4913,download,2023-03-18 11:25:30,160.0
4914,launch,2023-03-18 11:30:00,
4914,register,2023-03-18 11:30:10,
4915,launch,2023-03-18 11:35:00,
4915,register,2023-03-18 11:35:10,
4915,pageVisit,2023-03-18 11:35:20,135.0
4916,launch,2023-03-18 11:40:00,
4916,register,2023-03-18 11:40:10,
4917,launch,2023-03-18 11:45:00,
4917,register,2023-03-18 11:45:10,
4918,launch,2023-03-18 11:50:00,
4919,launch,2023-03-18 11:55:00,
4920,launch,2023-03-18 12:00:00,
4920,register,2023-03-18 12:00:10,
4921,launch,2023-03-18 12:05:00,
4921,register,2023-03-18 12:05:10,
4921,pageVisit,2023-03-18 12:05:20,166.0
4921,download,2023-03-18 12:05:30,166.0
4922,launch,2023-03-18 12:10:00,
4922,register,2023-03-18 12:10:10,
4922,pageVisit,2023-03-18 12:10:20,189.0
4922,download,2023-03-18 12:10:30,189.0
4923,launch,2023-03-18 12:15:00,
4924,launch,2023-03-18 12:20:00,
4924,register,2023-03-18 12:20:10,
4925,launch,2023-03-18 12:25:00,
4925,register,2023-03-18 12:25:10,
4925,pageVisit,2023-03-18 12:25:20,149.0
4926,launch,2023-03-18 12:30:00,
4926,register,2023-03-18 12:30:10,
4926,pageVisit,2023-03-18 12:30:20,162.0
4926,download,2023-03-18 12:30:30,162.0
4926,buy,2023-03-18 12:30:40,162.0
4927,launch,2023-03-18 12:35:00,
4927,register,2023-03-18 12:35:10,
4927,pageVisit,2023-03-18 12:35:20,168.0
4927,download,2023-03-18 12:35:30,168.0
4928,launch,2023-03-18 12:40:00,
4928,register,2023-03-18 12:40:10,
4928,pageVisit,2023-03-18 12:40:20,194.0
4929,launch,2023-03-18 12:45:00,
4929,register,2023-03-18 12:45:10,
4929,pageVisit,2023-03-18 12:45:20,172.0
4929,download,2023-03-18 12:45:30,172.0
4930,launch,2023-03-18 12:50:00,
4930,register,2023-03-18 12:50:10,
4930,pageVisit,2023-03-18 12:50:20,187.0
4931,launch,2023-03-18 12:55:00,
4931,register,2023-03-18 12:55:10,
4931,pageVisit,2023-03-18 12:55:20,169.0
4931,download,2023-03-18 12:55:30,169.0
4931,buy,2023-03-18 12:55:40,169.0
4932,launch,2023-03-18 13:00:00,
4932,register,2023-03-18 13:00:10,
4932,pageVisit,2023-03-18 13:00:20,171.0
4932,download,2023-03-18 13:00:30,171.0
4933,launch,2023-03-18 13:05:00,
4933,register,2023-03-18 13:05:10,
4934,launch,2023-03-18 13:10:00,
4935,launch,2023-03-18 13:15:00,
4936,launch,2023-03-18 13:20:00,
4936,register,2023-03-18 13:20:10,
4936,pageVisit,2023-03-18 13:20:20,115.0
4937,launch,2023-03-18 13:25:00,
4937,register,2023-03-18 13:25:10,
4937,pageVisit,2023-03-18 13:25:20,178.0
4938,launch,2023-03-18 13:30:00,
4938,register,2023-03-18 13:30:10,
4938,pageVisit,2023-03-18 13:30:20,182.0
4939,launch,2023-03-18 13:35:00,
4939,register,2023-03-18 13:35:10,
4940,launch,2023-03-18 13:40:00,
4940,register,2023-03-18 13:40:10,
4941,launch,2023-03-18 13:45:00,
4942,launch,2023-03-18 13:50:00,
4942,register,2023-03-18 13:50:10,
4942,pageVisit,2023-03-18 13:50:20,135.0
4942,download,2023-03-18 13:50:30,135.0
4942,buy,2023-03-18 13:50:40,135.0
4943,launch,2023-03-18 13:55:00,
4944,launch,2023-03-18 14:00:00,
4944,register,2023-03-18 14:00:10,
4945,launch,2023-03-18 14:05:00,
4946,launch,2023-03-18 14:10:00,
4946,register,2023-03-18 14:10:10,
4947,launch,2023-03-18 14:15:00,
4947,register,2023-03-18 14:15:10,
4947,pageVisit,2023-03-18 14:15:20,102.0
4948,launch,2023-03-18 14:20:00,
4948,register,2023-03-18 14:20:10,
4948,pageVisit,2023-03-18 14:20:20,154.0
4949,launch,2023-03-18 14:25:00,
4949,register,2023-03-18 14:25:10,
4950,launch,2023-03-18 14:30:00,
4950,register,2023-03-18 14:30:10,
4950,pageVisit,2023-03-18 14:30:20,174.0
4951,launch,2023-03-18 14:35:00,
4951,register,2023-03-18 14:35:10,
4951,pageVisit,2023-03-18 14:35:20,132.0
4952,launch,2023-03-18 14:40:00,
4952,register,2023-03-18 14:40:10,
4952,pageVisit,2023-03-18 14:40:20,126.0
4953,launch,2023-03-18 14:45:00,
4953,register,2023-03-18 14:45:10,
4954,launch,2023-03-18 14:50:00,
4954,register,2023-03-18 14:50:10,
4954,pageVisit,2023-03-18 14:50:20,109.0
4954,download,2023-03-18 14:50:30,109.0
4954,buy,2023-03-18 14:50:40,109.0
4955,launch,2023-03-18 14:55:00,
4956,launch,2023-03-18 15:00:00,
4957,launch,2023-03-18 15:05:00,
4957,register,2023-03-18 15:05:10,
4957,pageVisit,2023-03-18 15:05:20,117.0
4958,launch,2023-03-18 15:10:00,
4958,register,2023-03-18 15:10:10,
4958,pageVisit,2023-03-18 15:10:20,177.0
4959,launch,2023-03-18 15:15:00,
4960,launch,2023-03-18 15:20:00,
4960,register,2023-03-18 15:20:10,
4960,pageVisit,2023-03-18 15:20:20,153.0
4960,download,2023-03-18 15:20:30,153.0
4961,launch,2023-03-18 15:25:00,
4961,register,2023-03-18 15:25:10,
4961,pageVisit,2023-03-18 15:25:20,142.0
4961,download,2023-03-18 15:25:30,142.0
4962,launch,2023-03-18 15:30:00,
4962,register,2023-03-18 15:30:10,
4963,launch,2023-03-18 15:35:00,
4963,register,2023-03-18 15:35:10,
4963,pageVisit,2023-03-18 15:35:20,176.0
4964,launch,2023-03-18 15:40:00,
4964,register,2023-03-18 15:40:10,
4964,pageVisit,2023-03-18 15:40:20,106.0
4964,download,2023-03-18 15:40:30,106.0
4964,buy,2023-03-18 15:40:40,106.0
4965,launch,2023-03-18 15:45:00,
4965,register,2023-03-18 15:45:10,
4965,pageVisit,2023-03-18 15:45:20,101.0
4965,download,2023-03-18 15:45:30,101.0
4965,buy,2023-03-18 15:45:40,101.0
4966,launch,2023-03-18 15:50:00,
4966,register,2023-03-18 15:50:10,
4967,launch,2023-03-18 15:55:00,
4967,register,2023-03-18 15:55:10,
4968,launch,2023-03-18 16:00:00,
4969,launch,2023-03-18 16:05:00,
4969,register,2023-03-18 16:05:10,
4969,pageVisit,2023-03-18 16:05:20,137.0
4970,launch,2023-03-18 16:10:00,
4970,register,2023-03-18 16:10:10,
4970,pageVisit,2023-03-18 16:10:20,115.0
4971,launch,2023-03-18 16:15:00,
4971,register,2023-03-18 16:15:10,
4971,pageVisit,2023-03-18 16:15:20,128.0
4971,download,2023-03-18 16:15:30,128.0
4971,buy,2023-03-18 16:15:40,128.0
4972,launch,2023-03-18 16:20:00,
4972,register,2023-03-18 16:20:10,
4972,pageVisit,2023-03-18 16:20:20,115.0
4972,download,2023-03-18 16:20:30,115.0
4973,launch,2023-03-18 16:25:00,
4973,register,2023-03-18 16:25:10,
4974,launch,2023-03-18 16:30:00,
4974,register,2023-03-18 16:30:10,
4975,launch,2023-03-18 16:35:00,
4975,register,2023-03-18 16:35:10,
4976,launch,2023-03-18 16:40:00,
4976,register,2023-03-18 16:40:10,
4977,launch,2023-03-18 16:45:00,
4977,register,2023-03-18 16:45:10,
4977,pageVisit,2023-03-18 16:45:20,163.0
4978,launch,2023-03-18 16:50:00,
4978,register,2023-03-18 16:50:10,
4978,pageVisit,2023-03-18 16:50:20,131.0
4978,download,2023-03-18 16:50:30,131.0
4978,buy,2023-03-18 16:50:40,131.0
4979,launch,2023-03-18 16:55:00,
4979,register,2023-03-18 16:55:10,
4980,launch,2023-03-18 17:00:00,
4981,launch,2023-03-18 17:05:00,
4981,register,2023-03-18 17:05:10,
4981,pageVisit,2023-03-18 17:05:20,133.0
4982,launch,2023-03-18 17:10:00,
4983,launch,2023-03-18 17:15:00,
4983,register,2023-03-18 17:15:10,
4984,launch,2023-03-18 17:20:00,
4984,register,2023-03-18 17:20:10,
4985,launch,2023-03-18 17:25:00,
4985,register,2023-03-18 17:25:10,
4986,launch,2023-03-18 17:30:00,
4986,register,2023-03-18 17:30:10,
4987,launch,2023-03-18 17:35:00,
4987,register,2023-03-18 17:35:10,
4988,launch,2023-03-18 17:40:00,
4988,register,2023-03-18 17:40:10,
4988,pageVisit,2023-03-18 17:40:20,108.0
4988,download,2023-03-18 17:40:30,108.0
4989,launch,2023-03-18 17:45:00,
4990,launch,2023-03-18 17:50:00,
4991,launch,2023-03-18 17:55:00,
4992,launch,2023-03-18 18:00:00,
4992,register,2023-03-18 18:00:10,
4993,launch,2023-03-18 18:05:00,
4993,register,2023-03-18 18:05:10,
4994,launch,2023-03-18 18:10:00,
4994,register,2023-03-18 18:10:10,
4994,pageVisit,2023-03-18 18:10:20,158.0
4995,launch,2023-03-18 18:15:00,
4995,register,2023-03-18 18:15:10,
4995,pageVisit,2023-03-18 18:15:20,140.0
4996,launch,2023-03-18 18:20:00,
4997,launch,2023-03-18 18:25:00,
4997,register,2023-03-18 18:25:10,
4997,pageVisit,2023-03-18 18:25:20,179.0
4997,download,2023-03-18 18:25:30,179.0
4998,launch,2023-03-18 18:30:00,
4999,launch,2023-03-18 18:35:00,
4999,register,2023-03-18 18:35:10,
5000,launch,2023-03-18 18:40:00,
5000,register,2023-03-18 18:40:10,
5000,pageVisit,2023-03-18 18:40:20,145.0
5001,launch,2023-03-18 18:45:00,
5002,launch,2023-03-18 18:50:00,
5003,launch,2023-03-18 18:55:00,
5003,register,2023-03-18 18:55:10,
5003,pageVisit,2023-03-18 18:55:20,140.0
5004,launch,2023-03-18 19:00:00,
5004,register,2023-03-18 19:00:10,
5004,pageVisit,2023-03-18 19:00:20,150.0
5004,download,2023-03-18 19:00:30,150.0
5005,launch,2023-03-18 19:05:00,
5005,register,2023-03-18 19:05:10,
5005,pageVisit,2023-03-18 19:05:20,175.0
5006,launch,2023-03-18 19:10:00,
5007,launch,2023-03-18 19:15:00,
5008,launch,2023-03-18 19:20:00,
5008,register,2023-03-18 19:20:10,
5008,pageVisit,2023-03-18 19:20:20,169.0
5009,launch,2023-03-18 19:25:00,
5009,register,2023-03-18 19:25:10,
5010,launch,2023-03-18 19:30:00,
5011,launch,2023-03-18 19:35:00,
5011,register,2023-03-18 19:35:10,
5011,pageVisit,2023-03-18 19:35:20,187.0
5012,launch,2023-03-18 19:40:00,
5013,launch,2023-03-18 19:45:00,
5013,register,2023-03-18 19:45:10,
5013,pageVisit,2023-03-18 19:45:20,148.0
5014,launch,2023-03-18 19:50:00,
5014,register,2023-03-18 19:50:10,
5014,pageVisit,2023-03-18 19:50:20,162.0
5014,download,2023-03-18 19:50:30,162.0
5014,buy,2023-03-18 19:50:40,162.0
5015,launch,2023-03-18 19:55:00,
5015,register,2023-03-18 19:55:10,
5016,launch,2023-03-18 20:00:00,
5016,register,2023-03-18 20:00:10,
5016,pageVisit,2023-03-18 20:00:20,110.0
5017,launch,2023-03-18 20:05:00,
5017,register,2023-03-18 20:05:10,
5017,pageVisit,2023-03-18 20:05:20,127.0
5017,download,2023-03-18 20:05:30,127.0
5018,launch,2023-03-18 20:10:00,
5019,launch,2023-03-18 20:15:00,
